,index,Pair,Spearman,Event_Type,Event,Event1,FishersZ,Sections,Relationship,Familiarity,Distance,Close
2503,ADQ059,ADQ035,-0.06613297371523702,Speech,Speech,Speech 1,-0.06622963990944514,Speech,Stranger,0,4.0,0
2507,ADQ063,ADQ035,-0.16627219566035104,Speech,Speech,Speech 1,-0.16783040411770286,Speech,Stranger,0,4.0,0
2514,ADR070,ADQ035,0.03060813309896777,Speech,Speech,Speech 1,0.03061769696506609,Speech,Stranger,0,4.0,0
2516,AEQ077,ADQ035,0.027741815865695636,Speech,Speech,Speech 1,0.027748935931470754,Speech,Stranger,0,4.0,0
2525,AEQ088,ADQ035,0.027909670733680385,Speech,Speech,Speech 1,0.02791692086588063,Speech,Stranger,0,4.0,0
2533,ADQ007,ADQ036,-0.05053937055256485,Speech,Speech,Speech 1,-0.05058246630908417,Speech,Friend,1,1.0,1
2535,ADQ009,ADQ036,0.10154120351971847,Speech,Speech,Speech 1,0.10189236261273622,Speech,Stranger,0,3.0,1
2537,ADQ011,ADQ036,0.009619851962332854,Speech,Speech,Speech 1,0.009620148724153527,Speech,Stranger,0,2.0,1
2539,ADQ013,ADQ036,0.2089215128346995,Speech,Speech,Speech 1,0.21204337067186094,Speech,Stranger,0,3.0,1
2541,ADQ015,ADQ036,0.1585472980988438,Speech,Speech,Speech 1,0.159896182447807,Speech,Stranger,0,2.0,1
2546,ADQ022,ADQ036,0.00012217976765446255,Speech,Speech,Speech 1,0.00012217976826242482,Speech,Stranger,0,2.0,1
2549,ADQ025,ADQ036,0.13037804483455692,Speech,Speech,Speech 1,0.13112441289415533,Speech,Stranger,0,3.0,1
2551,ADQ027,ADQ036,0.06161369153869101,Speech,Speech,Speech 1,0.0616918365409496,Speech,Stranger,0,3.0,1
2553,ADQ029,ADQ036,0.0427867958905511,Speech,Speech,Speech 1,0.04281293467839868,Speech,Stranger,0,3.0,1
2556,ADQ032,ADQ036,0.16416944923112814,Speech,Speech,Speech 1,0.16566864528242772,Speech,Stranger,0,3.0,1
2608,ADQ003,ADQ037,0.025783859174779707,Speech,Speech,Speech 1,0.025789575221736444,Speech,Stranger,0,3.0,1
2609,ADQ004,ADQ037,0.12399422339574705,Speech,Speech,Speech 1,0.12463560295053064,Speech,Stranger,0,2.0,1
2611,ADQ006,ADQ037,-0.010063804486202945,Speech,Speech,Speech 1,-0.010064144261429339,Speech,Stranger,0,3.0,1
2615,ADQ010,ADQ037,-0.047775853998705015,Speech,Speech,Speech 1,-0.04781225383745501,Speech,Stranger,0,3.0,1
2618,ADQ013,ADQ037,0.07840094872298249,Speech,Speech,Speech 1,0.07856217969870918,Speech,Stranger,0,4.0,0
2619,ADQ014,ADQ037,0.04073305022056101,Speech,Speech,Speech 1,0.04075560051333281,Speech,Stranger,0,4.0,0
2621,ADQ016,ADQ037,0.058037694618279664,Speech,Speech,Speech 1,0.05810299085491398,Speech,Stranger,0,3.0,1
2624,ADQ021,ADQ037,0.08288999112469837,Speech,Speech,Speech 1,0.08308061640675041,Speech,Stranger,0,3.0,1
2630,ADQ027,ADQ037,0.048889243349518274,Speech,Speech,Speech 1,0.048928250311749286,Speech,Stranger,0,4.0,0
2632,ADQ029,ADQ037,0.20486574790900647,Speech,Speech,Speech 1,0.2078062281211297,Speech,Stranger,0,4.0,0
2652,ADQ049,ADQ037,0.041607443655610775,Speech,Speech,Speech 1,0.041631478608507674,Speech,Stranger,0,4.0,0
2692,ADQ008,ADQ038,-0.05776475732610931,Speech,Speech,Speech 1,-0.057829135446532065,Speech,Friend,1,1.0,1
2708,ADQ026,ADQ038,0.024621719879746838,Speech,Speech,Speech 1,0.024626697157905764,Speech,Stranger,0,3.0,1
2712,ADQ030,ADQ038,-0.014533800785368341,Speech,Speech,Speech 1,-0.014534824246611221,Speech,Stranger,0,4.0,0
2724,ADQ042,ADQ038,-0.05704312515571787,Speech,Speech,Speech 1,-0.057105117451178786,Speech,Stranger,0,4.0,0
2726,ADQ044,ADQ038,-0.08753362708511324,Speech,Speech,Speech 1,-0.08775822538243529,Speech,Stranger,0,4.0,0
2731,ADQ049,ADQ038,-0.09830707647096396,Speech,Speech,Speech 1,-0.09862561466655051,Speech,Stranger,0,4.0,0
2733,ADQ051,ADQ038,-0.011790763674227786,Speech,Speech,Speech 1,-0.0117913101120824,Speech,Stranger,0,4.0,0
2735,ADQ053,ADQ038,0.11809200923796191,Speech,Speech,Speech 1,0.1186456083468011,Speech,Stranger,0,4.0,0
2746,ADQ065,ADQ038,-0.02252730056794883,Speech,Speech,Speech 1,-0.022531112441373242,Speech,Stranger,0,4.0,0
2755,AEQ080,ADQ038,0.01049627829844756,Speech,Speech,Speech 1,0.010496663788757812,Speech,Stranger,0,4.0,0
2756,AEQ081,ADQ038,0.0719236072829473,Speech,Speech,Speech 1,0.07204801404612882,Speech,Stranger,0,4.0,0
2770,ADQ007,ADQ039,-0.00607307978341024,Speech,Speech,Speech 1,-0.006073154448108759,Speech,Stranger,0,2.0,1
2772,ADQ009,ADQ039,0.03481007793019679,Speech,Speech,Speech 1,0.03482414843381383,Speech,Stranger,0,-2.0,1
2774,ADQ011,ADQ039,-0.024949684000728188,Speech,Speech,Speech 1,-0.024954862884221416,Speech,Stranger,0,3.0,1
2778,ADQ015,ADQ039,-0.12709503143115075,Speech,Speech,Speech 1,-0.1277860696055459,Speech,Stranger,0,3.0,1
2780,ADQ019,ADQ039,-0.06381741877026649,Speech,Speech,Speech 1,-0.06390426670274951,Speech,Stranger,0,-2.0,1
2786,ADQ025,ADQ039,0.03481003195126354,Speech,Speech,Speech 1,0.03482410239909849,Speech,Stranger,0,3.0,1
2788,ADQ027,ADQ039,-0.017891212107757234,Speech,Speech,Speech 1,-0.017893121439792024,Speech,Stranger,0,2.0,1
2789,ADQ028,ADQ039,-0.16378861827324884,Speech,Speech,Speech 1,-0.16527729114968412,Speech,Stranger,0,3.0,1
2795,ADQ034,ADQ039,-0.08045089789472681,Speech,Speech,Speech 1,-0.08062514377325211,Speech,Stranger,0,3.0,1
2797,ADQ036,ADQ039,-0.1326911132563806,Speech,Speech,Speech 1,-0.13347820623106305,Speech,Stranger,0,3.0,1
2853,ADQ011,ADQ040,-9.958137317224488e-06,Speech,Speech,Speech 1,-9.958137317553651e-06,Speech,Stranger,0,3.0,1
2855,ADQ013,ADQ040,0.027411333574906913,Speech,Speech,Speech 1,0.027418202125360808,Speech,Friend,1,-2.0,1
2856,ADQ014,ADQ040,-0.02826351821126144,Speech,Speech,Speech 1,-0.028271047702527592,Speech,Stranger,0,3.0,1
2857,ADQ015,ADQ040,0.04902085454275727,Speech,Speech,Speech 1,0.04906017768189596,Speech,Stranger,0,3.0,1
2862,ADQ022,ADQ040,-0.07955037258852111,Speech,Speech,Speech 1,-0.07971881782603961,Speech,Stranger,0,3.0,1
2865,ADQ025,ADQ040,0.12339342219548065,Speech,Speech,Speech 1,0.12402546654504792,Speech,Stranger,0,3.0,1
2869,ADQ029,ADQ040,0.07996531940291016,Speech,Speech,Speech 1,0.08013642115245995,Speech,Stranger,0,-2.0,1
2872,ADQ032,ADQ040,0.1346408244297404,Speech,Speech,Speech 1,0.13546338648312622,Speech,Stranger,0,-2.0,1
2874,ADQ034,ADQ040,0.025836490171865834,Speech,Speech,Speech 1,0.02584224130314102,Speech,Stranger,0,3.0,1
2924,ADQ003,ADQ041,0.029501528628005005,Speech,Speech,Speech 1,0.029510091888910867,Speech,Stranger,0,4.0,0
2925,ADQ004,ADQ041,-0.06266610063970268,Speech,Speech,Speech 1,-0.06274832523121673,Speech,Stranger,0,4.0,0
2932,ADQ011,ADQ041,0.10141168148678686,Speech,Speech,Speech 1,0.10176149295343508,Speech,Stranger,0,4.0,0
2935,ADQ014,ADQ041,0.06038211275048898,Speech,Speech,Speech 1,0.060455658090527865,Speech,Stranger,0,4.0,0
2940,ADQ021,ADQ041,0.06589382233827025,Speech,Speech,Speech 1,0.06598944180352113,Speech,Stranger,0,4.0,0
2943,ADQ024,ADQ041,-0.021330423077496278,Speech,Speech,Speech 1,-0.021333658982288815,Speech,Family_ParentChild,1,3.0,1
2945,ADQ026,ADQ041,0.04464057071134695,Speech,Speech,Speech 1,0.04467025917072628,Speech,Stranger,0,2.0,1
2948,ADQ029,ADQ041,0.02093875689095251,Speech,Speech,Speech 1,0.02094181776666096,Speech,Stranger,0,4.0,0
2950,ADQ031,ADQ041,0.031106505949183776,Speech,Speech,Speech 1,0.03111654481568381,Speech,Stranger,0,3.0,1
2951,ADQ032,ADQ041,0.07133455280712951,Speech,Speech,Speech 1,0.07145592168971789,Speech,Stranger,0,4.0,0
2957,ADQ038,ADQ041,-0.000988572151035647,Speech,Speech,Speech 1,-0.0009885724730714185,Speech,Stranger,0,3.0,1
2968,ADQ049,ADQ041,0.061852950962903865,Speech,Speech,Speech 1,0.061932011272938486,Speech,Stranger,0,4.0,0
2972,ADQ053,ADQ041,-0.0030052872069605803,Speech,Speech,Speech 1,-0.003005296254678386,Speech,Stranger,0,4.0,0
2974,ADQ055,ADQ041,-0.022645884083713375,Speech,Speech,Speech 1,-0.02264975648402818,Speech,Stranger,0,4.0,0
2976,ADQ057,ADQ041,0.09414061302081451,Speech,Speech,Speech 1,0.09442020691598864,Speech,Stranger,0,4.0,0
2987,ADR069,ADQ041,0.03719528793291496,Speech,Speech,Speech 1,0.03721245528175632,Speech,Stranger,0,4.0,0
3000,AEQ089,ADQ041,-0.004120187247858974,Speech,Speech,Speech 1,-0.004120210562784347,Speech,Stranger,0,4.0,0
3013,ADQ013,ADQ042,-0.03426635064881917,Speech,Speech,Speech 1,-0.034279771758422915,Speech,Friend,1,3.0,1
3014,ADQ014,ADQ042,0.0928602507648424,Speech,Speech,Speech 1,0.0931285524063819,Speech,Friend,1,2.0,1
3015,ADQ015,ADQ042,0.09582009423406002,Speech,Speech,Speech 1,0.09611497752121229,Speech,Stranger,0,3.0,1
3023,ADQ025,ADQ042,0.021573387582678804,Speech,Speech,Speech 1,0.02157673534858275,Speech,Stranger,0,-2.0,1
3025,ADQ027,ADQ042,0.005122738782749728,Speech,Speech,Speech 1,0.005122783594531938,Speech,Stranger,0,3.0,1
3026,ADQ028,ADQ042,-0.0026988457411109023,Speech,Speech,Speech 1,-0.0026988522937285886,Speech,Stranger,0,-2.0,1
3027,ADQ029,ADQ042,0.08890760323825492,Speech,Speech,Speech 1,0.08914297912825334,Speech,Stranger,0,3.0,1
3032,ADQ034,ADQ042,0.06727824027959131,Speech,Speech,Speech 1,0.06738002540079055,Speech,Stranger,0,-2.0,1
3038,ADQ040,ADQ042,-0.046271956016255826,Speech,Speech,Speech 1,-0.0463050227071279,Speech,Friend/Absent,1,3.0,1
3082,ADQ003,ADQ043,-0.040899867050392225,Speech,Speech,Speech 1,-0.040922695721379486,Speech,Family_Partner,1,1.0,1
3083,ADQ004,ADQ043,0.054676744819466806,Speech,Speech,Speech 1,0.054731328984424954,Speech,Stranger,0,-2.0,1
3089,ADQ010,ADQ043,0.017659548216303993,Speech,Speech,Speech 1,0.017661384326683436,Speech,Family_ParentChild,1,3.0,1
3105,ADQ028,ADQ043,0.06549532437924735,Speech,Speech,Speech 1,0.06558921655620539,Speech,Stranger,0,3.0,1
3107,ADQ030,ADQ043,0.02860840534819202,Speech,Speech,Speech 1,0.028616213945668684,Speech,Stranger,0,3.0,1
3114,ADQ037,ADQ043,-0.07938585541037677,Speech,Speech,Speech 1,-0.07955325508883643,Speech,Stranger,0,3.0,1
3169,ADQ011,ADQ044,0.058039327018274106,Speech,Speech,Speech 1,0.05810462877218153,Speech,Stranger,0,3.0,1
3171,ADQ013,ADQ044,-0.06878562445397678,Speech,Speech,Speech 1,-0.06889441900152617,Speech,Stranger,0,-2.0,1
3173,ADQ015,ADQ044,-0.08957580541252762,Speech,Speech,Speech 1,-0.08981654566740217,Speech,Stranger,0,3.0,1
3178,ADQ022,ADQ044,-0.17124433487990162,Speech,Speech,Speech 1,-0.17294830975404088,Speech,Stranger,0,3.0,1
3181,ADQ025,ADQ044,0.010885136808243469,Speech,Speech,Speech 1,0.010885566751653695,Speech,Stranger,0,3.0,1
3185,ADQ029,ADQ044,0.06310902131050432,Speech,Speech,Speech 1,0.06319300454731813,Speech,Stranger,0,-2.0,1
3188,ADQ032,ADQ044,0.134364246269781,Speech,Speech,Speech 1,0.1351817125777665,Speech,Stranger,0,-2.0,1
3196,ADQ040,ADQ044,0.10919153903664577,Speech,Speech,Speech 1,0.10962862611227205,Speech,Stranger,0,1.0,1
3244,ADQ007,ADQ045,-0.04033361498143443,Speech,Speech,Speech 1,-0.040355507936331525,Speech,Stranger,0,2.0,1
3246,ADQ009,ADQ045,0.010327297328792843,Speech,Speech,Speech 1,0.01032766449827769,Speech,Stranger,0,-2.0,1
3248,ADQ011,ADQ045,0.025756659796746798,Speech,Speech,Speech 1,0.025762357768420344,Speech,Stranger,0,3.0,1
3252,ADQ015,ADQ045,0.15204210505380275,Speech,Speech,Speech 1,0.15323020387034253,Speech,Stranger,0,3.0,1
3254,ADQ019,ADQ045,0.03159451350448945,Speech,Speech,Speech 1,0.031605032493014516,Speech,Stranger,0,-2.0,1
3257,ADQ022,ADQ045,0.02478995091805917,Speech,Speech,Speech 1,0.024795030943906667,Speech,Stranger,0,3.0,1
3260,ADQ025,ADQ045,0.26001463675552217,Speech,Speech,Speech 1,0.2661241048737217,Speech,Stranger,0,3.0,1
3262,ADQ027,ADQ045,0.09084837924110484,Speech,Speech,Speech 1,0.09109956113903671,Speech,Stranger,0,2.0,1
3268,ADQ033,ADQ045,0.186554436707548,Speech,Speech,Speech 1,0.18876497357138772,Speech,Stranger,0,4.0,0
3269,ADQ034,ADQ045,0.07328578131074985,Speech,Speech,Speech 1,0.07341740696501009,Speech,Stranger,0,3.0,1
3271,ADQ036,ADQ045,0.24864097194799123,Speech,Speech,Speech 1,0.2539637061129277,Speech,Stranger,0,2.0,1
3274,ADQ039,ADQ045,-0.10030934175922793,Speech,Speech,Speech 1,-0.10064782392854,Speech,Friend,1,1.0,1
3306,AEQ077,ADQ045,-0.052265751988954424,Speech,Speech,Speech 1,-0.05231342175074838,Speech,Stranger,0,4.0,0
3315,AEQ088,ADQ045,-0.01885131429618673,Speech,Speech,Speech 1,-0.01885354784919136,Speech,Stranger,0,4.0,0
3319,ADQ003,ADQ046,-0.04974250918785711,Speech,Speech,Speech 1,-0.04978359645190438,Speech,Stranger,0,3.0,1
3326,ADQ010,ADQ046,0.039664461859053306,Speech,Speech,Speech 1,0.039685282479608064,Speech,Stranger,0,3.0,1
3330,ADQ014,ADQ046,0.11917370426633213,Speech,Speech,Speech 1,0.11974274431068571,Speech,Stranger,0,3.0,1
3342,ADQ028,ADQ046,-0.09671479072398932,Speech,Speech,Speech 1,-0.09701804316265784,Speech,Stranger,0,3.0,1
3344,ADQ030,ADQ046,0.03272021580187323,Speech,Speech,Speech 1,0.032731900199390804,Speech,Stranger,0,3.0,1
3347,ADQ033,ADQ046,0.03337568007017195,Speech,Speech,Speech 1,0.033388081150376024,Speech,Friend/Absent,1,2.0,1
3356,ADQ042,ADQ046,0.11277360888823615,Speech,Speech,Speech 1,0.1132553711314033,Speech,Stranger,0,3.0,1
3357,ADQ043,ADQ046,-0.041480027409994444,Speech,Speech,Speech 1,-0.04150384207713027,Speech,Stranger,0,3.0,1
3398,ADQ003,ADQ047,-0.03785160639737217,Speech,Speech,Speech 1,-0.03786969917531373,Speech,Stranger,0,2.0,1
3399,ADQ004,ADQ047,0.0837892041081587,Speech,Speech,Speech 1,0.0839861186080863,Speech,Stranger,0,3.0,1
3400,ADQ005,ADQ047,0.033035644807469323,Speech,Speech,Speech 1,0.03304767054218966,Speech,Stranger,0,3.0,1
3405,ADQ010,ADQ047,0.001136355871813905,Speech,Speech,Speech 1,0.0011363563609414977,Speech,Stranger,0,2.0,1
3409,ADQ014,ADQ047,0.07976662012619583,Speech,Speech,Speech 1,0.07993644632098477,Speech,Stranger,0,4.0,0
3411,ADQ016,ADQ047,0.04549126664769255,Speech,Speech,Speech 1,0.045522686384889224,Speech,Stranger,0,-2.0,1
3415,ADQ022,ADQ047,-0.04935365225936369,Speech,Speech,Speech 1,-0.049393782520452886,Speech,Stranger,0,4.0,0
3420,ADQ027,ADQ047,0.0484017517280661,Speech,Speech,Speech 1,0.048439602351603085,Speech,Stranger,0,4.0,0
3430,ADQ037,ADQ047,0.028408316114279505,Speech,Speech,Speech 1,0.028415961960964898,Speech,Stranger,0,-2.0,1
3436,ADQ043,ADQ047,0.10126133728514872,Speech,Speech,Speech 1,0.1016095888347158,Speech,Stranger,0,3.0,1
3477,ADQ003,ADQ048,0.0057555049716868445,Speech,Speech,Speech 1,0.005755568524924102,Speech,Stranger,0,4.0,0
3478,ADQ004,ADQ048,0.1418834189545542,Speech,Speech,Speech 1,0.14284716721217217,Speech,Stranger,0,3.0,1
3483,ADQ009,ADQ048,0.09033333438959422,Speech,Speech,Speech 1,0.09058025447997371,Speech,Stranger,0,3.0,1
3491,ADQ019,ADQ048,0.06849796678393455,Speech,Speech,Speech 1,0.0686053995576651,Speech,Stranger,0,-2.0,1
3497,ADQ025,ADQ048,-0.03134371931661468,Speech,Speech,Speech 1,-0.0313539896948082,Speech,Stranger,0,3.0,1
3499,ADQ027,ADQ048,0.017029895570665074,Speech,Speech,Speech 1,0.017031542178890698,Speech,Stranger,0,3.0,1
3500,ADQ028,ADQ048,0.20510119544224037,Speech,Speech,Speech 1,0.20805200266547236,Speech,Stranger,0,3.0,1
3502,ADQ030,ADQ048,-0.021241226267163245,Speech,Speech,Speech 1,-0.021244421739721596,Speech,Stranger,0,4.0,0
3506,ADQ034,ADQ048,-0.049188920534286425,Speech,Speech,Speech 1,-0.049228649909219185,Speech,Stranger,0,3.0,1
3511,ADQ039,ADQ048,-0.15503071042123812,Speech,Speech,Speech 1,-0.15629096435437698,Speech,Stranger,0,3.0,1
3515,ADQ043,ADQ048,0.021653007773625495,Speech,Speech,Speech 1,0.02165639274995851,Speech,Stranger,0,3.0,1
3517,ADQ045,ADQ048,0.07278644964903447,Speech,Speech,Speech 1,0.07291539743618046,Speech,Stranger,0,3.0,1
3522,ADQ050,ADQ048,-0.07768897704535009,Speech,Speech,Speech 1,-0.07784584478247357,Speech,Stranger,0,4.0,0
3527,ADQ055,ADQ048,0.10246914630235308,Speech,Speech,Speech 1,0.10283006228279166,Speech,Stranger,0,4.0,0
3566,ADQ013,ADQ049,0.06899656752374135,Speech,Speech,Speech 1,0.06910636797835515,Speech,Friend/Stranger,1,-2.0,1
3567,ADQ014,ADQ049,0.09884533980784833,Speech,Speech,Speech 1,0.09916915979116013,Speech,Friend,1,1.0,1
3568,ADQ015,ADQ049,-0.06844981649366404,Speech,Speech,Speech 1,-0.06855702244287266,Speech,Stranger,0,3.0,1
3576,ADQ025,ADQ049,0.03647702606312613,Speech,Speech,Speech 1,0.036493217445286844,Speech,Stranger,0,3.0,1
3579,ADQ028,ADQ049,0.0017911561835830504,Speech,Speech,Speech 1,0.0017911580990733252,Speech,Stranger,0,3.0,1
3580,ADQ029,ADQ049,0.0609559873307705,Speech,Speech,Speech 1,0.06103165276983924,Speech,Stranger,0,3.0,1
3585,ADQ034,ADQ049,0.10607313816091896,Speech,Speech,Speech 1,0.10647367331424279,Speech,Stranger,0,3.0,1
3591,ADQ040,ADQ049,-0.05849697688730473,Speech,Speech,Speech 1,-0.058563837745324324,Speech,Friend/Stranger,1,3.0,1
3593,ADQ042,ADQ049,0.09906424458978706,Speech,Speech,Speech 1,0.0993902292978786,Speech,Stranger,0,-2.0,1
3595,ADQ044,ADQ049,-0.022202456946150126,Speech,Speech,Speech 1,-0.022206106252579686,Speech,Stranger,0,3.0,1
3660,ADQ030,ADQ050,-0.08750910490024931,Speech,Speech,Speech 1,-0.08773351390793475,Speech,Stranger,0,3.0,1
3716,ADQ005,ADQ051,0.08763547613154704,Speech,Speech,Speech 1,0.0878608617581079,Speech,Stranger,0,2.0,1
3727,ADQ016,ADQ051,-0.015556933809015475,Speech,Speech,Speech 1,-0.01555818901160804,Speech,Stranger,0,2.0,1
3741,ADQ032,ADQ051,0.04122262576778685,Speech,Speech,Speech 1,0.04124599954023017,Speech,Stranger,0,4.0,0
3744,ADQ035,ADQ051,-0.011304018180054992,Speech,Speech,Speech 1,-0.011304499695903173,Speech,Stranger,0,3.0,1
3751,ADQ042,ADQ051,0.028820930433563135,Speech,Speech,Speech 1,0.02882891441021481,Speech,Stranger,0,4.0,0
3756,ADQ047,ADQ051,-0.02027686811561551,Speech,Speech,Speech 1,-0.020279647755465906,Speech,Stranger,0,3.0,1
3758,ADQ049,ADQ051,0.02637031942226368,Speech,Speech,Speech 1,0.026376434558995784,Speech,Stranger,0,4.0,0
3766,ADQ057,ADQ051,-0.018154758318049115,Speech,Speech,Speech 1,-0.018156753286616284,Speech,Stranger,0,4.0,0
3792,ADQ001,ADQ052,0.06131121697295368,Speech,Speech,Speech 1,0.06138821500203137,Speech,Stranger,0,-2.0,1
3793,ADQ003,ADQ052,0.09008941449876014,Speech,Speech,Speech 1,0.09033433325833441,Speech,Stranger,0,4.0,0
3796,ADQ006,ADQ052,-0.008173188899155567,Speech,Speech,Speech 1,-0.00817337089889322,Speech,Stranger,0,2.0,1
3799,ADQ009,ADQ052,-0.13704264163883434,Speech,Speech,Speech 1,-0.13791035888099806,Speech,Stranger,0,4.0,0
3809,ADQ021,ADQ052,0.17440954850237744,Speech,Speech,Speech 1,0.1762109796172637,Speech,Stranger,0,2.0,1
3811,ADQ023,ADQ052,0.09929346390154897,Speech,Speech,Speech 1,0.09962172571247421,Speech,Friend,1,1.0,1
3812,ADQ024,ADQ052,0.06706471727656516,Speech,Speech,Speech 1,0.06716553461287783,Speech,Stranger,0,3.0,1
3819,ADQ031,ADQ052,0.004853235629474513,Speech,Speech,Speech 1,0.004853273734215572,Speech,Friend,1,3.0,1
3823,ADQ035,ADQ052,0.11691678999687743,Speech,Speech,Speech 1,0.11745393519127038,Speech,Friend,1,1.0,1
3833,ADQ045,ADQ052,0.10590696487491462,Speech,Speech,Speech 1,0.10630561204586031,Speech,Stranger,0,4.0,0
3834,ADQ046,ADQ052,-0.031648604841359056,Speech,Speech,Speech 1,-0.03165917797120662,Speech,Stranger,0,4.0,0
3836,ADQ048,ADQ052,-0.067869057931822,Speech,Speech,Speech 1,-0.06797355323624998,Speech,Stranger,0,4.0,0
3838,ADQ050,ADQ052,0.016122679636151008,Speech,Speech,Speech 1,0.016124076834811176,Speech,Stranger,0,4.0,0
3842,ADQ054,ADQ052,0.06285902285586398,Speech,Speech,Speech 1,0.06294201040082402,Speech,Stranger,0,4.0,0
3845,ADQ057,ADQ052,-0.02988394584635347,Speech,Speech,Speech 1,-0.02989284657091456,Speech,Stranger,0,4.0,0
3846,ADQ059,ADQ052,-0.005096768840291431,Speech,Speech,Speech 1,-0.005096812973990082,Speech,Stranger,0,4.0,0
3850,ADQ063,ADQ052,0.07979481290579442,Speech,Speech,Speech 1,0.0799648196960601,Speech,Stranger,0,4.0,0
3852,ADQ065,ADQ052,0.15749394032198516,Speech,Speech,Speech 1,0.1588158480534407,Speech,Stranger,0,4.0,0
3865,AEQ084,ADQ052,0.024526028638179754,Speech,Speech,Speech 1,0.024530948095772196,Speech,Stranger,0,4.0,0
3867,AEQ087,ADQ052,-0.0019584804579968304,Speech,Speech,Speech 1,-0.0019584829620149786,Speech,Stranger,0,4.0,0
3870,AER090,ADQ052,-0.07055476800589139,Speech,Speech,Speech 1,-0.07067219222404676,Speech,Stranger,0,4.0,0
3872,ADQ003,ADQ053,-0.03411293181634215,Speech,Speech,Speech 1,-0.03412617337964952,Speech,Stranger,0,3.0,1
3873,ADQ004,ADQ053,0.02983040065104805,Speech,Speech,Speech 1,0.02983925360009988,Speech,Stranger,0,3.0,1
3874,ADQ005,ADQ053,0.03642924318129671,Speech,Speech,Speech 1,0.03644537098358558,Speech,Stranger,0,3.0,1
3875,ADQ006,ADQ053,0.05133694563724906,Speech,Speech,Speech 1,0.051382116285153746,Speech,Stranger,0,3.0,1
3879,ADQ010,ADQ053,-0.09360586276213188,Speech,Speech,Speech 1,-0.09388070243077257,Speech,Stranger,0,3.0,1
3885,ADQ016,ADQ053,0.08057186318785159,Speech,Speech,Speech 1,0.08074689828933462,Speech,Stranger,0,1.0,1
3888,ADQ021,ADQ053,-0.046642831624892425,Speech,Speech,Speech 1,-0.04667670050833533,Speech,Stranger,0,3.0,1
3895,ADQ028,ADQ053,0.015488448288259848,Speech,Speech,Speech 1,0.015489686984992581,Speech,Stranger,0,4.0,0
3904,ADQ037,ADQ053,0.020839152954032353,Speech,Speech,Speech 1,0.020842170348663112,Speech,Family_Partner,1,1.0,1
3910,ADQ043,ADQ053,0.09868945204906818,Speech,Speech,Speech 1,0.09901173636678015,Speech,Stranger,0,3.0,1
3914,ADQ047,ADQ053,0.0009991998051869558,Speech,Speech,Speech 1,0.0009992001377209336,Speech,Stranger,0,2.0,1
3916,ADQ049,ADQ053,-0.021861615596592172,Speech,Speech,Speech 1,-0.021865099371351594,Speech,Stranger,0,4.0,0
3918,ADQ051,ADQ053,-0.026386168087853556,Speech,Speech,Speech 1,-0.02639229425995217,Speech,Stranger,0,3.0,1
3924,ADQ057,ADQ053,0.06239163096623148,Speech,Speech,Speech 1,0.062472778205955766,Speech,Stranger,0,4.0,0
3955,ADQ007,ADQ054,-0.044851432689864294,Speech,Speech,Speech 1,-0.044881544185876414,Speech,Stranger,0,3.0,1
3959,ADQ011,ADQ054,0.12307828868927426,Speech,Speech,Speech 1,0.12370547327387996,Speech,Stranger,0,-2.0,1
3961,ADQ013,ADQ054,0.16196747500838476,Speech,Speech,Speech 1,0.1634065170628582,Speech,Stranger,0,3.0,1
3963,ADQ015,ADQ054,0.11445801698217398,Speech,Speech,Speech 1,0.11496180727117306,Speech,Stranger,0,3.0,1
3968,ADQ022,ADQ054,0.07612122819357989,Speech,Speech,Speech 1,0.07626876814612844,Speech,Stranger,0,-2.0,1
3975,ADQ029,ADQ054,0.0011766088938361878,Speech,Speech,Speech 1,0.0011766094368057525,Speech,Friend,1,3.0,1
3978,ADQ032,ADQ054,0.044481866748274555,Speech,Speech,Speech 1,0.04451123944148893,Speech,Friend,1,1.0,1
