,Participant_Code,Event_Type,Event1,Event2,Correlations_alt,Correlations_true,Sections1,Sections2
6610,ADQ028,Music,Folk 6,Schnit. 3,0.005819438725374882,0.017526545385399824,Folk,Schnittke
6611,AEQ080,Music,Folk 6,Schnit. 3,-0.007144843437201583,0.02963246832489433,Folk,Schnittke
6612,ADQ055,Music,Folk 6,Schnit. 3,0.009415347885839122,-0.010981667972348341,Folk,Schnittke
6613,ADQ010,Music,Folk 6,Schnit. 3,0.019719852953565417,0.03857404661904779,Folk,Schnittke
6614,ADR067,Music,Folk 6,Schnit. 3,0.005071237852210892,0.0005428219468038298,Folk,Schnittke
6615,ADQ049,Music,Folk 6,Schnit. 3,0.012472739433124892,-0.0011091466454628146,Folk,Schnittke
6616,ADQ036,Music,Folk 6,Schnit. 3,0.013320630722045592,0.00735433281514625,Folk,Schnittke
6617,ADQ008,Music,Folk 6,Schnit. 3,0.01561364228030976,0.0002925894125919175,Folk,Schnittke
6618,ADQ042,Music,Folk 6,Schnit. 3,0.006320823644144344,-0.008774333397277878,Folk,Schnittke
6619,ADQ005,Music,Folk 6,Schnit. 3,-0.00865842906638459,0.030230352680582554,Folk,Schnittke
6620,ADQ059,Music,Folk 6,Schnit. 3,-0.0127808471473544,0.01021816764419789,Folk,Schnittke
6621,ADQ006,Music,Folk 6,Schnit. 3,0.007357558232801122,0.0010515406696910128,Folk,Schnittke
6622,AEQ087,Music,Folk 6,Schnit. 3,0.007079071768665953,0.023488922609504324,Folk,Schnittke
6623,ADQ030,Music,Folk 6,Schnit. 3,0.013946998082122384,0.0320320373621056,Folk,Schnittke
6624,AEQ079,Music,Folk 6,Schnit. 3,-0.004308633837553392,0.02538188528904892,Folk,Schnittke
6625,ADQ014,Music,Folk 6,Schnit. 3,0.0045474537561956555,0.02068985022159506,Folk,Schnittke
6626,ADQ011,Music,Folk 6,Schnit. 3,-0.000893115203236424,-0.01066755541555992,Folk,Schnittke
6627,ADQ023,Music,Folk 6,Schnit. 3,0.0035631102712038757,0.019487781876137963,Folk,Schnittke
6628,ADQ044,Music,Folk 6,Schnit. 3,-0.008256221153854904,-0.003394820300102834,Folk,Schnittke
6629,ADQ051,Music,Folk 6,Schnit. 3,0.02589054969677563,-0.007356072997075691,Folk,Schnittke
6630,ADQ057,Music,Folk 6,Schnit. 3,0.017799151919014027,0.021720106550833312,Folk,Schnittke
6631,ADQ018,Music,Folk 6,Schnit. 3,-0.006176685712994848,0.06705829266701882,Folk,Schnittke
6632,AEQ081,Music,Folk 6,Schnit. 3,-0.01685476418456438,0.018456703285235434,Folk,Schnittke
6633,AEQ089,Music,Folk 6,Schnit. 3,0.018664781023778734,0.027119817348987264,Folk,Schnittke
6634,ADQ007,Music,Folk 6,Schnit. 3,-0.0022122403580051775,0.02521680113045982,Folk,Schnittke
6635,ADQ061,Music,Folk 6,Schnit. 3,0.009215276166058864,-0.0009073337960301913,Folk,Schnittke
6636,ADQ035,Music,Folk 6,Schnit. 3,0.007158791109833017,0.0017117089295623287,Folk,Schnittke
6637,ADQ003,Music,Folk 6,Schnit. 3,-0.003922754262890378,0.03196374242454882,Folk,Schnittke
6638,ADQ024,Music,Folk 6,Schnit. 3,-0.017484744879953648,0.019721948114036054,Folk,Schnittke
6639,AEQ082,Music,Folk 6,Schnit. 3,0.0002891689416504638,0.023465877164573438,Folk,Schnittke
6640,AEQ088,Music,Folk 6,Schnit. 3,-0.0033818580250219127,0.008829761624645424,Folk,Schnittke
6641,ADQ056,Music,Folk 6,Schnit. 3,0.011764959923800678,0.008320063689480047,Folk,Schnittke
6642,ADQ047,Music,Folk 6,Schnit. 3,0.008716378850229965,0.0039728557072314236,Folk,Schnittke
6643,ADR068,Music,Folk 6,Schnit. 3,-0.007103053818150867,0.01587232713218732,Folk,Schnittke
6644,ADQ034,Music,Folk 6,Schnit. 3,0.003979079936133496,-0.01433786325446637,Folk,Schnittke
6645,ADQ048,Music,Folk 6,Schnit. 3,0.017434561307076088,0.02111132312693068,Folk,Schnittke
6646,ADQ040,Music,Folk 6,Schnit. 1,0.016817017130899996,0.03458917708092194,Folk,Schnittke
6647,ADQ038,Music,Folk 6,Schnit. 1,0.020413186671432746,-0.007116820057664889,Folk,Schnittke
6648,AER090,Music,Folk 6,Schnit. 1,-0.003554786526565649,0.00880785301565043,Folk,Schnittke
6649,ADQ004,Music,Folk 6,Schnit. 1,-0.019037239715939087,-0.0018759338150265128,Folk,Schnittke
6650,ADR069,Music,Folk 6,Schnit. 1,0.00034170478285255553,0.028857918846947352,Folk,Schnittke
6651,ADQ062,Music,Folk 6,Schnit. 1,0.009196043937247333,0.026879170987115467,Folk,Schnittke
6652,ADQ052,Music,Folk 6,Schnit. 1,0.0051727612452008775,-0.018651117536890107,Folk,Schnittke
6653,ADQ016,Music,Folk 6,Schnit. 1,-0.00031724920337702217,0.046423244261418875,Folk,Schnittke
6654,ADQ009,Music,Folk 6,Schnit. 1,0.0056937654472221065,0.004644226931654698,Folk,Schnittke
6655,ADQ026,Music,Folk 6,Schnit. 1,0.03754804794344674,0.04319877607074508,Folk,Schnittke
6656,ADR071,Music,Folk 6,Schnit. 1,0.005824768114662532,0.008951850782150828,Folk,Schnittke
6657,ADQ025,Music,Folk 6,Schnit. 1,0.0020185335287809555,0.028018405812662003,Folk,Schnittke
6658,ADQ033,Music,Folk 6,Schnit. 1,0.005500023142629984,0.03251520223714262,Folk,Schnittke
6659,ADQ053,Music,Folk 6,Schnit. 1,0.017495962221814213,0.018679820872578794,Folk,Schnittke
6660,ADQ015,Music,Folk 6,Schnit. 1,0.020087772401605832,-0.0024612990924836294,Folk,Schnittke
6661,ADQ012,Music,Folk 6,Schnit. 1,0.015491407415466653,0.04300988856814542,Folk,Schnittke
6662,ADQ013,Music,Folk 6,Schnit. 1,0.002327022232474876,0.022867261773472668,Folk,Schnittke
6663,ADR070,Music,Folk 6,Schnit. 1,-0.0008867288971903702,0.002448164460738882,Folk,Schnittke
6664,ADQ037,Music,Folk 6,Schnit. 1,0.011774401081353605,0.017884919985217886,Folk,Schnittke
6665,ADQ050,Music,Folk 6,Schnit. 1,0.0059084366279141135,0.0006729619747429163,Folk,Schnittke
6666,ADQ054,Music,Folk 6,Schnit. 1,0.014569351858682642,0.022254446270646964,Folk,Schnittke
6667,ADQ063,Music,Folk 6,Schnit. 1,-0.0315653949056675,0.013893780167421472,Folk,Schnittke
6668,AEQ085,Music,Folk 6,Schnit. 1,0.0023140949008734527,0.0355823150136534,Folk,Schnittke
6669,ADQ031,Music,Folk 6,Schnit. 1,0.029179122121496797,0.0397415398164466,Folk,Schnittke
6670,ADQ041,Music,Folk 6,Schnit. 1,0.004693458426366236,-0.0017756699601296573,Folk,Schnittke
6671,ADQ020,Music,Folk 6,Schnit. 1,0.013317477465437913,0.02545726221760956,Folk,Schnittke
6672,ADQ019,Music,Folk 6,Schnit. 1,-0.012457806999182459,-0.006401861797554217,Folk,Schnittke
6673,ADQ060,Music,Folk 6,Schnit. 1,0.007401233081566195,0.01580731180278591,Folk,Schnittke
6674,ADQ027,Music,Folk 6,Schnit. 1,-0.022966115267892346,0.011322851354213168,Folk,Schnittke
6675,ADQ046,Music,Folk 6,Schnit. 1,-0.022397642487170258,0.007841806781267033,Folk,Schnittke
6676,ADQ028,Music,Folk 6,Schnit. 1,0.008044735656137572,0.01679656750007681,Folk,Schnittke
6677,AEQ080,Music,Folk 6,Schnit. 1,0.041488871661319954,0.029269191541062327,Folk,Schnittke
6678,ADQ055,Music,Folk 6,Schnit. 1,-0.008237208522203105,-0.00938506688247357,Folk,Schnittke
6679,ADQ010,Music,Folk 6,Schnit. 1,0.0030550966477258354,0.03736987572421731,Folk,Schnittke
6680,ADR067,Music,Folk 6,Schnit. 1,0.01701252415043055,8.858738367746296e-06,Folk,Schnittke
6681,ADQ049,Music,Folk 6,Schnit. 1,0.017216551332132443,-0.000629087510931059,Folk,Schnittke
6682,ADQ036,Music,Folk 6,Schnit. 1,0.00012342695735930971,0.006688534641618171,Folk,Schnittke
6683,ADQ008,Music,Folk 6,Schnit. 1,0.03814664083882151,0.0007049350581071934,Folk,Schnittke
6684,ADQ042,Music,Folk 6,Schnit. 1,0.006993600364212711,-0.007726725995968177,Folk,Schnittke
6685,ADQ005,Music,Folk 6,Schnit. 1,0.018264951888408404,0.02856065021873023,Folk,Schnittke
6686,ADQ059,Music,Folk 6,Schnit. 1,0.00018256812280308644,0.010010648019015286,Folk,Schnittke
6687,ADQ006,Music,Folk 6,Schnit. 1,-0.0053328463036093916,0.001535473855489383,Folk,Schnittke
6688,AEQ087,Music,Folk 6,Schnit. 1,0.012845704121593818,0.022749677489632126,Folk,Schnittke
6689,ADQ030,Music,Folk 6,Schnit. 1,0.018976854428944857,0.03055644736820769,Folk,Schnittke
6690,AEQ079,Music,Folk 6,Schnit. 1,-0.0006088095427031172,0.02446558952450716,Folk,Schnittke
6691,ADQ014,Music,Folk 6,Schnit. 1,0.007025305439340118,0.020064802387903344,Folk,Schnittke
6692,ADQ011,Music,Folk 6,Schnit. 1,0.00314396501389454,-0.00812752397237511,Folk,Schnittke
6693,ADQ023,Music,Folk 6,Schnit. 1,0.02024454535820928,0.018095408255853217,Folk,Schnittke
6694,ADQ044,Music,Folk 6,Schnit. 1,0.010999181942708006,-0.0029025121266624777,Folk,Schnittke
6695,ADQ051,Music,Folk 6,Schnit. 1,0.004147304245789949,-0.006950170394008263,Folk,Schnittke
6696,ADQ057,Music,Folk 6,Schnit. 1,0.0187479536494556,0.020578100320664813,Folk,Schnittke
6697,ADQ018,Music,Folk 6,Schnit. 1,-0.010749405325628202,0.06391324728146591,Folk,Schnittke
6698,AEQ081,Music,Folk 6,Schnit. 1,-0.020358522859274114,0.018352256749922392,Folk,Schnittke
6699,AEQ089,Music,Folk 6,Schnit. 1,0.010801841834903547,0.026101103347702853,Folk,Schnittke
6700,ADQ043,Music,Folk 6,Schnit. 1,0.016891432917402326,-0.016671123896398757,Folk,Schnittke
6701,ADQ007,Music,Folk 6,Schnit. 1,-0.00606679801109268,0.022615996275985893,Folk,Schnittke
6702,ADQ061,Music,Folk 6,Schnit. 1,0.0063173605774838005,-0.0013045604726858858,Folk,Schnittke
6703,ADQ035,Music,Folk 6,Schnit. 1,0.004907983804072569,0.0016629092314098446,Folk,Schnittke
6704,ADQ003,Music,Folk 6,Schnit. 1,-0.008709265074307372,0.03052569935229957,Folk,Schnittke
6705,ADQ024,Music,Folk 6,Schnit. 1,0.008043609799081157,0.021302679268862597,Folk,Schnittke
6706,AEQ082,Music,Folk 6,Schnit. 1,0.010416373951597245,0.021372685247750167,Folk,Schnittke
6707,AEQ088,Music,Folk 6,Schnit. 1,-0.019526692300561106,0.007644912703417817,Folk,Schnittke
6708,ADQ056,Music,Folk 6,Schnit. 1,-0.027679847703276483,0.008504775088603292,Folk,Schnittke
6709,ADQ047,Music,Folk 6,Schnit. 1,-0.013509898612357293,0.004314392711410454,Folk,Schnittke
6710,ADR068,Music,Folk 6,Schnit. 1,0.011103150158050336,0.016253323286658444,Folk,Schnittke
6711,ADQ034,Music,Folk 6,Schnit. 1,0.007308787580944082,-0.013841751590873834,Folk,Schnittke
6712,ADQ048,Music,Folk 6,Schnit. 1,-0.003144498762818457,0.02089095985598042,Folk,Schnittke
6713,ADQ040,Music,Folk 6,Folk 2,0.03292330495595933,0.022336129379020932,Folk,Folk
6714,ADQ038,Music,Folk 6,Folk 2,0.0033145106141436154,-0.0061903919074216005,Folk,Folk
6715,AER090,Music,Folk 6,Folk 2,0.011305185887132162,0.007586698629041429,Folk,Folk
6716,ADQ004,Music,Folk 6,Folk 2,0.028850495516246088,-0.0005946404038613641,Folk,Folk
6717,ADR069,Music,Folk 6,Folk 2,0.008233888125389256,0.02081312502036688,Folk,Folk
6718,ADQ062,Music,Folk 6,Folk 2,0.0142034113539896,0.02021699967263776,Folk,Folk
6719,ADQ052,Music,Folk 6,Folk 2,0.008264174037409457,0.006390389269201294,Folk,Folk
6720,ADQ016,Music,Folk 6,Folk 2,0.05442975936726265,0.0265141438040655,Folk,Folk
6721,ADQ009,Music,Folk 6,Folk 2,0.0032999643869617424,0.013232877616528303,Folk,Folk
6722,ADQ026,Music,Folk 6,Folk 2,0.027075695824012206,0.02592779647026954,Folk,Folk
6723,ADR071,Music,Folk 6,Folk 2,0.00011716047045565785,0.021245127458814704,Folk,Folk
6724,ADQ025,Music,Folk 6,Folk 2,0.00992024389213086,0.01646767052026504,Folk,Folk
6725,ADQ033,Music,Folk 6,Folk 2,0.016428717002603996,0.035038902283352796,Folk,Folk
6726,ADQ053,Music,Folk 6,Folk 2,0.0010320859300395739,0.014096585668998308,Folk,Folk
6727,ADQ015,Music,Folk 6,Folk 2,0.03825673157467052,0.003565389612039804,Folk,Folk
6728,ADQ012,Music,Folk 6,Folk 2,0.00724332609991752,0.036413415045543227,Folk,Folk
6729,ADQ013,Music,Folk 6,Folk 2,0.016080469992804942,0.017611529400319532,Folk,Folk
6730,ADQ064,Music,Folk 6,Folk 2,0.03799129532647978,0.04828558992117353,Folk,Folk
6731,ADQ037,Music,Folk 6,Folk 2,0.040493833263261586,0.002153238637879187,Folk,Folk
6732,ADQ050,Music,Folk 6,Folk 2,0.0246754429093504,0.0017242045273197506,Folk,Folk
6733,ADQ054,Music,Folk 6,Folk 2,0.004393282672572869,0.027448126427256397,Folk,Folk
6734,ADQ063,Music,Folk 6,Folk 2,-0.005057401534223655,0.03254329456683492,Folk,Folk
6735,ADR070,Music,Folk 6,Folk 2,-0.026783546875796926,0.011637658733026746,Folk,Folk
6736,AEQ086,Music,Folk 6,Folk 2,0.04216978881463258,0.0021367885957202268,Folk,Folk
6737,ADQ017,Music,Folk 6,Folk 2,0.03311984848004211,0.015842720016951563,Folk,Folk
6738,ADQ031,Music,Folk 6,Folk 2,0.015735998277235985,0.02919733305571341,Folk,Folk
6739,ADQ041,Music,Folk 6,Folk 2,0.006184985863615615,0.004055249554586176,Folk,Folk
6740,ADQ020,Music,Folk 6,Folk 2,0.014756761364956435,0.02424743125526477,Folk,Folk
6741,ADQ019,Music,Folk 6,Folk 2,0.026819984287357733,-0.02132651952855224,Folk,Folk
6742,ADQ060,Music,Folk 6,Folk 2,0.01625749559184656,0.027133987905052937,Folk,Folk
6743,ADQ027,Music,Folk 6,Folk 2,0.01708178365155728,0.012290490677885539,Folk,Folk
6744,ADQ046,Music,Folk 6,Folk 2,0.015763582561178956,0.015022205288144881,Folk,Folk
6745,ADQ028,Music,Folk 6,Folk 2,0.037942187898646916,0.009073879945661186,Folk,Folk
6746,AEQ080,Music,Folk 6,Folk 2,0.0347018704008731,0.040743382907079725,Folk,Folk
6747,ADQ002,Music,Folk 6,Folk 2,-0.002053637973948012,0.014748406573440925,Folk,Folk
6748,ADQ010,Music,Folk 6,Folk 2,-0.0071519782758761264,0.024119308095133008,Folk,Folk
6749,ADQ055,Music,Folk 6,Folk 2,0.014095505134168731,-0.020829431350075145,Folk,Folk
6750,ADR067,Music,Folk 6,Folk 2,0.014143295921699866,-0.005932250405840954,Folk,Folk
6751,ADQ049,Music,Folk 6,Folk 2,0.006290727857898777,0.005089352012459316,Folk,Folk
6752,ADQ036,Music,Folk 6,Folk 2,0.02495829490005456,0.01457987675450015,Folk,Folk
6753,ADQ008,Music,Folk 6,Folk 2,-0.009885000955274614,-0.007583868392582653,Folk,Folk
6754,ADQ042,Music,Folk 6,Folk 2,0.04708924684402363,-0.01348607271463553,Folk,Folk
6755,ADQ005,Music,Folk 6,Folk 2,0.01300385000175538,0.017359910460263542,Folk,Folk
6756,ADQ059,Music,Folk 6,Folk 2,0.03507788648522522,0.004374647562578075,Folk,Folk
6757,ADQ001,Music,Folk 6,Folk 2,0.020004364929629596,0.039653321300813484,Folk,Folk
6758,ADQ006,Music,Folk 6,Folk 2,0.009706138227080772,0.004339664601409505,Folk,Folk
6759,AEQ087,Music,Folk 6,Folk 2,0.025387528934679385,0.012332600256345796,Folk,Folk
6760,ADQ030,Music,Folk 6,Folk 2,-0.008404324062295953,0.022842350629866892,Folk,Folk
6761,AEQ079,Music,Folk 6,Folk 2,0.007998933173871396,0.016590886465122492,Folk,Folk
6762,ADQ014,Music,Folk 6,Folk 2,0.05999108682358259,0.015305552369412338,Folk,Folk
6763,ADQ011,Music,Folk 6,Folk 2,0.002022326601408433,0.007731766276527191,Folk,Folk
6764,ADQ023,Music,Folk 6,Folk 2,-0.00013132881590559268,0.013116970999945236,Folk,Folk
6765,ADQ044,Music,Folk 6,Folk 2,0.01801382290467771,0.009223051049448592,Folk,Folk
6766,ADQ051,Music,Folk 6,Folk 2,0.05678920234627633,-0.004602267901578292,Folk,Folk
6767,ADQ057,Music,Folk 6,Folk 2,0.015922055807743418,0.012003693734985532,Folk,Folk
6768,ADQ045,Music,Folk 6,Folk 2,0.016523701335454968,0.01577802549341872,Folk,Folk
6769,ADQ018,Music,Folk 6,Folk 2,0.05170887228290254,0.04398946940538503,Folk,Folk
6770,AEQ081,Music,Folk 6,Folk 2,-0.0060533804344472,-0.0014577528048590317,Folk,Folk
6771,AEQ089,Music,Folk 6,Folk 2,-0.0043491152705762755,0.01831701545240487,Folk,Folk
6772,ADQ043,Music,Folk 6,Folk 2,0.04278353112304217,-0.015328749510254,Folk,Folk
6773,ADQ007,Music,Folk 6,Folk 2,0.011779446679209793,0.022211208164465687,Folk,Folk
6774,ADQ061,Music,Folk 6,Folk 2,0.028234696954634552,-0.01045044896470903,Folk,Folk
6775,ADQ035,Music,Folk 6,Folk 2,0.004702769225290026,0.01318708712949876,Folk,Folk
6776,ADQ003,Music,Folk 6,Folk 2,0.04002979703671659,0.03746295068482343,Folk,Folk
6777,ADQ024,Music,Folk 6,Folk 2,0.005060694444459845,0.01042488364115052,Folk,Folk
6778,AEQ082,Music,Folk 6,Folk 2,0.03637317360680611,0.02647439678180519,Folk,Folk
6779,AEQ088,Music,Folk 6,Folk 2,-0.05470511375752173,-0.001340877316025514,Folk,Folk
6780,ADQ056,Music,Folk 6,Folk 2,0.014549247084254643,-0.011904458958601523,Folk,Folk
6781,ADQ047,Music,Folk 6,Folk 2,0.01010452503673524,0.021484170082257212,Folk,Folk
6782,ADR068,Music,Folk 6,Folk 2,0.02688672739917813,0.020628032411310854,Folk,Folk
6783,ADQ034,Music,Folk 6,Folk 2,0.00012466396678249966,-0.006344086115368785,Folk,Folk
6784,ADQ048,Music,Folk 6,Folk 2,-0.018694547584081653,0.021475576123355454,Folk,Folk
6785,ADQ040,Music,Folk 3,Folk 5,-0.002162604378108492,0.018664630620327843,Folk,Folk
6786,ADQ038,Music,Folk 3,Folk 5,0.010751157773552029,0.03455143878915436,Folk,Folk
6787,AER090,Music,Folk 3,Folk 5,-0.0062782932416064075,0.03181672020517704,Folk,Folk
6788,ADQ004,Music,Folk 3,Folk 5,-0.006571632203503592,0.028444589041544743,Folk,Folk
6789,ADR069,Music,Folk 3,Folk 5,-0.004148052819367573,0.04083175395181206,Folk,Folk
6790,ADQ062,Music,Folk 3,Folk 5,0.004828961029271427,0.019536258110505834,Folk,Folk
6791,ADQ052,Music,Folk 3,Folk 5,0.009577187603297966,0.01241361020791091,Folk,Folk
6792,ADQ016,Music,Folk 3,Folk 5,-0.0035271655267647274,0.0460856520448095,Folk,Folk
6793,ADQ009,Music,Folk 3,Folk 5,-0.008125837527691814,0.02054577544120341,Folk,Folk
6794,ADQ026,Music,Folk 3,Folk 5,-0.01157883221102863,0.019164115046740725,Folk,Folk
6795,ADR071,Music,Folk 3,Folk 5,0.006527434203119832,-0.0011324484564088906,Folk,Folk
6796,ADQ025,Music,Folk 3,Folk 5,-0.005519014162838123,-0.010958167327570652,Folk,Folk
6797,ADQ033,Music,Folk 3,Folk 5,0.019671695957865998,0.014540173041805125,Folk,Folk
6798,ADQ053,Music,Folk 3,Folk 5,-0.004762814993227329,0.050578340850645775,Folk,Folk
6799,AEQ083,Music,Folk 3,Folk 5,-0.005084213613796634,0.06352235677810944,Folk,Folk
6800,ADQ015,Music,Folk 3,Folk 5,0.00877686407119202,0.024107990242196807,Folk,Folk
6801,ADQ013,Music,Folk 3,Folk 5,-0.005734301573491848,0.0012224446030999151,Folk,Folk
6802,ADQ012,Music,Folk 3,Folk 5,-0.019080204279955673,0.031470318066856406,Folk,Folk
6803,ADQ064,Music,Folk 3,Folk 5,0.0018714044699999638,0.02753556534730772,Folk,Folk
6804,ADQ037,Music,Folk 3,Folk 5,-0.015411939119174455,0.03398537597410027,Folk,Folk
6805,ADQ050,Music,Folk 3,Folk 5,0.007413164948406063,0.03047871165429189,Folk,Folk
6806,ADQ054,Music,Folk 3,Folk 5,0.00969603583597031,0.0061733106917145585,Folk,Folk
6807,ADQ063,Music,Folk 3,Folk 5,0.0010872652169399018,0.017956965867843882,Folk,Folk
6808,ADR070,Music,Folk 3,Folk 5,-0.006087875806883008,0.02095726481160108,Folk,Folk
6809,AEQ086,Music,Folk 3,Folk 5,0.010065155576296279,0.005181506301119683,Folk,Folk
6810,ADQ017,Music,Folk 3,Folk 5,-0.0022103510572468125,0.023303184766282146,Folk,Folk
6811,ADQ031,Music,Folk 3,Folk 5,0.01546942125759996,0.03823984323466754,Folk,Folk
6812,ADQ041,Music,Folk 3,Folk 5,0.006311273020075968,0.025185041125572065,Folk,Folk
6813,ADQ020,Music,Folk 3,Folk 5,-0.014531000851831182,0.027137678331967504,Folk,Folk
6814,ADQ019,Music,Folk 3,Folk 5,-0.0004935892199703501,0.004002349953672696,Folk,Folk
6815,ADQ060,Music,Folk 3,Folk 5,-0.02249463052540122,0.0370981785063127,Folk,Folk
6816,ADQ027,Music,Folk 3,Folk 5,0.00487945855472802,0.02143258895834634,Folk,Folk
6817,ADQ046,Music,Folk 3,Folk 5,-0.007162138273869532,0.024286897129796474,Folk,Folk
6818,ADQ028,Music,Folk 3,Folk 5,-5.310189969448077e-05,0.015362923424440001,Folk,Folk
6819,AEQ080,Music,Folk 3,Folk 5,0.007509063520441554,-0.003686381308306133,Folk,Folk
6820,ADQ002,Music,Folk 3,Folk 5,0.008487634687442387,0.007723188041919729,Folk,Folk
6821,ADQ010,Music,Folk 3,Folk 5,0.007923451736900216,0.01367836390356032,Folk,Folk
6822,ADQ055,Music,Folk 3,Folk 5,0.016771421711871907,0.0512073652182748,Folk,Folk
6823,ADR067,Music,Folk 3,Folk 5,-0.017206156942704755,-0.005582344531836245,Folk,Folk
6824,ADQ049,Music,Folk 3,Folk 5,0.024637370556382904,0.0394439720193929,Folk,Folk
6825,ADQ036,Music,Folk 3,Folk 5,-0.008323229622176263,0.014816406653744571,Folk,Folk
6826,ADQ008,Music,Folk 3,Folk 5,0.01430857569210981,-0.030559795628025785,Folk,Folk
6827,ADQ042,Music,Folk 3,Folk 5,0.010265297090185265,0.053475867262847344,Folk,Folk
6828,ADQ005,Music,Folk 3,Folk 5,0.016746982453431,0.029997780957197413,Folk,Folk
6829,ADQ059,Music,Folk 3,Folk 5,-0.0025708269575600933,0.01578618644808215,Folk,Folk
6830,ADQ001,Music,Folk 3,Folk 5,0.013137554951106835,0.050235444126739096,Folk,Folk
6831,ADQ006,Music,Folk 3,Folk 5,0.003774088239491331,0.029737441592114923,Folk,Folk
6832,AEQ087,Music,Folk 3,Folk 5,-0.007041098834128113,0.029715790747643335,Folk,Folk
6833,ADQ030,Music,Folk 3,Folk 5,0.024906784771506114,0.020533117927589783,Folk,Folk
6834,AEQ079,Music,Folk 3,Folk 5,0.020628003457857137,0.027465313760900792,Folk,Folk
6835,ADQ014,Music,Folk 3,Folk 5,0.004878653451037951,0.04009348732259483,Folk,Folk
6836,ADQ011,Music,Folk 3,Folk 5,0.0016128871755070084,-0.01504320797019521,Folk,Folk
6837,ADQ023,Music,Folk 3,Folk 5,-0.029380349867948137,-0.020203049214838557,Folk,Folk
6838,ADQ044,Music,Folk 3,Folk 5,-0.012098924766244678,0.04687909339986478,Folk,Folk
6839,ADQ051,Music,Folk 3,Folk 5,0.01551964141191355,0.032458996581008585,Folk,Folk
6840,ADQ057,Music,Folk 3,Folk 5,0.008920685108043851,0.03494854674154604,Folk,Folk
6841,ADQ045,Music,Folk 3,Folk 5,0.04488745285650611,0.041869581472617115,Folk,Folk
6842,ADQ018,Music,Folk 3,Folk 5,-0.018276348490023582,0.07753975991702396,Folk,Folk
6843,AEQ081,Music,Folk 3,Folk 5,0.005625090656389086,0.047826806467482656,Folk,Folk
6844,AEQ089,Music,Folk 3,Folk 5,0.00605194830121183,0.004905897675978868,Folk,Folk
6845,ADQ043,Music,Folk 3,Folk 5,0.003093648501734561,0.04940300428927037,Folk,Folk
6846,ADQ007,Music,Folk 3,Folk 5,-0.00012155830333304335,0.009861999713260343,Folk,Folk
6847,ADQ061,Music,Folk 3,Folk 5,-0.0040489334614649064,0.03991295662914009,Folk,Folk
6848,ADQ035,Music,Folk 3,Folk 5,0.001498466736168658,0.02331958932560233,Folk,Folk
6849,ADQ003,Music,Folk 3,Folk 5,-0.011336858015890709,0.03224192839310924,Folk,Folk
6850,ADQ024,Music,Folk 3,Folk 5,-0.002100302934761032,0.029742122188945754,Folk,Folk
6851,AEQ082,Music,Folk 3,Folk 5,0.017269497263566577,0.04494168209464057,Folk,Folk
6852,AEQ088,Music,Folk 3,Folk 5,-0.0010266225500209013,0.017273149730562227,Folk,Folk
6853,ADQ056,Music,Folk 3,Folk 5,0.018106778667344118,0.04678099401112382,Folk,Folk
6854,ADQ047,Music,Folk 3,Folk 5,-0.009737255515518092,0.0185413636448427,Folk,Folk
6855,ADR068,Music,Folk 3,Folk 5,0.011437100815351677,0.04096667406345324,Folk,Folk
6856,ADQ034,Music,Folk 3,Folk 5,-0.002709845352479584,0.008072839997914824,Folk,Folk
6857,ADQ048,Music,Folk 3,Folk 5,-0.0019439513719687173,0.016559367101304484,Folk,Folk
6858,ADQ040,Music,Folk 3,Schnit. 2,0.0002170766916711743,0.014187656368812905,Folk,Schnittke
6859,ADQ038,Music,Folk 3,Schnit. 2,0.010297538831688406,0.03267459052198399,Folk,Schnittke
6860,AER090,Music,Folk 3,Schnit. 2,-0.0012368638891890374,0.023608786990041607,Folk,Schnittke
6861,ADQ004,Music,Folk 3,Schnit. 2,0.016253940072836464,0.028187646133525656,Folk,Schnittke
6862,ADR069,Music,Folk 3,Schnit. 2,0.006136044041397168,0.03154133710564609,Folk,Schnittke
6863,ADQ062,Music,Folk 3,Schnit. 2,0.0022177389044673933,0.0260574491029981,Folk,Schnittke
6864,ADQ052,Music,Folk 3,Schnit. 2,0.010996761946989973,0.014166054601457818,Folk,Schnittke
6865,ADQ016,Music,Folk 3,Schnit. 2,0.04007840289500796,0.044314736072317916,Folk,Schnittke
6866,ADQ009,Music,Folk 3,Schnit. 2,0.0042261181567170005,0.021590040478629384,Folk,Schnittke
6867,ADQ026,Music,Folk 3,Schnit. 2,0.008228006291594432,0.018801564066501276,Folk,Schnittke
6868,ADQ039,Music,Folk 3,Schnit. 2,0.0006189686600697281,0.04059513428444614,Folk,Schnittke
6869,ADQ025,Music,Folk 3,Schnit. 2,0.0064922590076872694,-0.0035169688744786437,Folk,Schnittke
6870,ADQ033,Music,Folk 3,Schnit. 2,-0.003446845913376535,0.011764845242144299,Folk,Schnittke
6871,ADQ053,Music,Folk 3,Schnit. 2,-0.007971542191008001,0.04847955915221096,Folk,Schnittke
6872,ADR071,Music,Folk 3,Schnit. 2,0.009857044074118556,0.0010367839285505731,Folk,Schnittke
6873,AEQ083,Music,Folk 3,Schnit. 2,0.041228398507842635,0.056897486433498894,Folk,Schnittke
6874,ADQ015,Music,Folk 3,Schnit. 2,0.012494248540420687,0.03215169501104809,Folk,Schnittke
