,index,Pair,Spearman,Event_Type,Event,Event1,Sections,Relationship,Familiarity,Distance,Close
97605,ADQ022,ADQ063,-0.01459898597991133,Music,Folk 1,Folk 1,Folk,Stranger,0,3.0,1
97608,ADQ025,ADQ063,0.05653960949764824,Music,Folk 1,Folk 1,Folk,Stranger,0,3.0,1
97610,ADQ027,ADQ063,0.06297145929702583,Music,Folk 1,Folk 1,Folk,Stranger,0,2.0,1
97618,ADQ036,ADQ063,0.04411061416430103,Music,Folk 1,Folk 1,Folk,Stranger,0,2.0,1
97621,ADQ039,ADQ063,0.00816214937031522,Music,Folk 1,Folk 1,Folk,Friend,1,3.0,1
97627,ADQ045,ADQ063,0.040938351696409324,Music,Folk 1,Folk 1,Folk,Friend,1,1.0,1
97637,ADQ055,ADQ063,0.12680065139051996,Music,Folk 1,Folk 1,Folk,Stranger,0,4.0,0
97638,ADQ056,ADQ063,0.07022824031597481,Music,Folk 1,Folk 1,Folk,Stranger,0,4.0,0
97643,ADQ062,ADQ063,0.10076316319938801,Music,Folk 1,Folk 1,Folk,Stranger,0,3.0,1
97668,ADQ007,ADQ064,-0.07745424236755835,Music,Folk 1,Folk 1,Folk,Stranger,0,3.0,1
97672,ADQ011,ADQ064,-0.026895887371557115,Music,Folk 1,Folk 1,Folk,Stranger,0,3.0,1
97674,ADQ013,ADQ064,0.0018462714036122643,Music,Folk 1,Folk 1,Folk,Friend,1,1.0,1
97675,ADQ014,ADQ064,-0.016349767366557418,Music,Folk 1,Folk 1,Folk,Friend,1,2.0,1
97676,ADQ015,ADQ064,0.0675263455420482,Music,Folk 1,Folk 1,Folk,Stranger,0,-2.0,1
97685,ADQ025,ADQ064,-0.0743426002579764,Music,Folk 1,Folk 1,Folk,Stranger,0,-2.0,1
97687,ADQ027,ADQ064,-0.06161329359917319,Music,Folk 1,Folk 1,Folk,Stranger,0,3.0,1
97688,ADQ028,ADQ064,0.007959188940901455,Music,Folk 1,Folk 1,Folk,Stranger,0,-2.0,1
97689,ADQ029,ADQ064,0.044653990458251344,Music,Folk 1,Folk 1,Folk,Friend/Stranger,1,3.0,1
97693,ADQ034,ADQ064,0.014604997462505436,Music,Folk 1,Folk 1,Folk,Stranger,0,-2.0,1
97699,ADQ040,ADQ064,0.05988438621117637,Music,Folk 1,Folk 1,Folk,Friend,1,2.0,1
97701,ADQ042,ADQ064,-0.003665597419211947,Music,Folk 1,Folk 1,Folk,Friend,1,1.0,1
97703,ADQ044,ADQ064,0.049597522126118745,Music,Folk 1,Folk 1,Folk,Stranger,0,3.0,1
97708,ADQ049,ADQ064,0.012687300182194789,Music,Folk 1,Folk 1,Folk,Friend/Stranger,1,2.0,1
97740,ADQ002,ADR067,0.01322074718337069,Music,Folk 1,Folk 1,Folk,Stranger,0,-2.0,1
97742,ADQ004,ADR067,-0.018087219638042412,Music,Folk 1,Folk 1,Folk,Stranger,0,3.0,1
97747,ADQ009,ADR067,-0.00941795320681017,Music,Folk 1,Folk 1,Folk,Stranger,0,3.0,1
97750,ADQ012,ADR067,0.0322426328703314,Music,Folk 1,Folk 1,Folk,Stranger,0,3.0,1
97757,ADQ019,ADR067,0.013341816626573837,Music,Folk 1,Folk 1,Folk,Family_ParentChild,1,1.0,1
97764,ADQ027,ADR067,-0.02842691557657842,Music,Folk 1,Folk 1,Folk,Stranger,0,3.0,1
97767,ADQ030,ADR067,0.01668572161612665,Music,Folk 1,Folk 1,Folk,Stranger,0,4.0,0
97775,ADQ039,ADR067,0.01242285918886557,Music,Folk 1,Folk 1,Folk,Stranger,0,2.0,1
97781,ADQ045,ADR067,-0.019072214985245927,Music,Folk 1,Folk 1,Folk,Stranger,0,3.0,1
97784,ADQ048,ADR067,-0.010739380125381576,Music,Folk 1,Folk 1,Folk,Stranger,0,2.0,1
97794,ADQ059,ADR067,0.009032835493811682,Music,Folk 1,Folk 1,Folk,Stranger,0,3.0,1
97796,ADQ061,ADR067,-0.01875610605596056,Music,Folk 1,Folk 1,Folk,Stranger,0,-2.0,1
97797,ADQ062,ADR067,-0.027718061425630998,Music,Folk 1,Folk 1,Folk,Stranger,0,2.0,1
97804,ADR071,ADR067,0.021027067513871945,Music,Folk 1,Folk 1,Folk,Stranger,0,4.0,0
97813,AEQ088,ADR067,0.00048502037324271035,Music,Folk 1,Folk 1,Folk,Stranger,0,4.0,0
97829,ADQ014,ADR068,0.07995669949899226,Music,Folk 1,Folk 1,Folk,Stranger,0,4.0,0
97832,ADQ017,ADR068,-0.012246770988135026,Music,Folk 1,Folk 1,Folk,Stranger,0,4.0,0
97839,ADQ025,ADR068,0.04834368888477857,Music,Folk 1,Folk 1,Folk,Stranger,0,4.0,0
97848,ADQ035,ADR068,0.02443030987598438,Music,Folk 1,Folk 1,Folk,Stranger,0,3.0,1
97864,ADQ051,ADR068,0.046242209995359475,Music,Folk 1,Folk 1,Folk,Stranger,0,3.0,1
97865,ADQ052,ADR068,0.07191193325817723,Music,Folk 1,Folk 1,Folk,Stranger,0,3.0,1
97882,AEQ079,ADR068,0.030491263518432083,Music,Folk 1,Folk 1,Folk,Stranger,0,4.0,0
97895,ADQ003,ADR069,-0.0018429535888228917,Music,Folk 1,Folk 1,Folk,Stranger,0,3.0,1
97896,ADQ004,ADR069,-0.011504032444419865,Music,Folk 1,Folk 1,Folk,Stranger,0,2.0,1
97898,ADQ006,ADR069,0.0034103388195410116,Music,Folk 1,Folk 1,Folk,Stranger,0,3.0,1
97902,ADQ010,ADR069,-0.040833846687275216,Music,Folk 1,Folk 1,Folk,Stranger,0,3.0,1
97908,ADQ016,ADR069,0.05967960032797906,Music,Folk 1,Folk 1,Folk,Stranger,0,3.0,1
97926,ADQ036,ADR069,-0.0379720638729398,Music,Folk 1,Folk 1,Folk,Stranger,0,4.0,0
97927,ADQ037,ADR069,-0.005830441518151582,Music,Folk 1,Folk 1,Folk,Friend,1,1.0,1
97933,ADQ043,ADR069,-0.03129946096348584,Music,Folk 1,Folk 1,Folk,Stranger,0,3.0,1
97937,ADQ047,ADR069,0.018155836666502983,Music,Folk 1,Folk 1,Folk,Stranger,0,3.0,1
97938,ADQ048,ADR069,0.016183665156846612,Music,Folk 1,Folk 1,Folk,Stranger,0,3.0,1
97943,ADQ053,ADR069,0.03293866952018145,Music,Folk 1,Folk 1,Folk,Friend,1,3.0,1
97944,ADQ054,ADR069,-0.0076885828588169084,Music,Folk 1,Folk 1,Folk,Stranger,0,4.0,0
97950,ADQ061,ADR069,0.00048700088520820005,Music,Folk 1,Folk 1,Folk,Stranger,0,3.0,1
97954,ADR067,ADR069,-0.01736060462337234,Music,Folk 1,Folk 1,Folk,Stranger,0,3.0,1
97976,ADQ007,ADR070,-0.016419625789692416,Music,Folk 1,Folk 1,Folk,Stranger,0,3.0,1
97978,ADQ009,ADR070,0.0030561448786638793,Music,Folk 1,Folk 1,Folk,Stranger,0,3.0,1
97979,ADQ010,ADR070,0.023478616870923796,Music,Folk 1,Folk 1,Folk,Stranger,0,4.0,0
97986,ADQ017,ADR070,0.030174463431705375,Music,Folk 1,Folk 1,Folk,Stranger,0,3.0,1
97989,ADQ020,ADR070,-0.016973158669106255,Music,Folk 1,Folk 1,Folk,Stranger,0,3.0,1
98003,ADQ036,ADR070,0.04682089109609502,Music,Folk 1,Folk 1,Folk,Stranger,0,3.0,1
98012,ADQ045,ADR070,0.018572329704425836,Music,Folk 1,Folk 1,Folk,Stranger,0,3.0,1
98022,ADQ055,ADR070,-0.0005696226987697567,Music,Folk 1,Folk 1,Folk,Stranger,0,4.0,0
98029,ADQ063,ADR070,0.0086361717241292,Music,Folk 1,Folk 1,Folk,Stranger,0,2.0,1
98035,ADR071,ADR070,0.013913840007266726,Music,Folk 1,Folk 1,Folk,Stranger,0,4.0,0
98044,AEQ088,ADR070,0.017971388407145815,Music,Folk 1,Folk 1,Folk,Stranger,0,4.0,0
98056,ADQ010,ADR071,-0.020180482919407064,Music,Folk 1,Folk 1,Folk,Stranger,0,3.0,1
98064,ADQ018,ADR071,-0.0012035441261384462,Music,Folk 1,Folk 1,Folk,Stranger,0,-2.0,1
98075,ADQ030,ADR071,0.008036071581204304,Music,Folk 1,Folk 1,Folk,Stranger,0,3.0,1
98091,ADQ047,ADR071,0.019877782143451247,Music,Folk 1,Folk 1,Folk,Stranger,0,3.0,1
98094,ADQ050,ADR071,-0.013817321062553501,Music,Folk 1,Folk 1,Folk,Stranger,0,2.0,1
98100,ADQ056,ADR071,0.058330200010819434,Music,Folk 1,Folk 1,Folk,Stranger,0,3.0,1
98125,ADQ002,AEQ079,0.018075816747796205,Music,Folk 1,Folk 1,Folk,Stranger,0,3.0,1
98132,ADQ009,AEQ079,0.036171482048451595,Music,Folk 1,Folk 1,Folk,Stranger,0,2.0,1
98133,ADQ010,AEQ079,0.010987618938438611,Music,Folk 1,Folk 1,Folk,Stranger,0,4.0,0
98135,ADQ012,AEQ079,-0.010520484976796612,Music,Folk 1,Folk 1,Folk,Stranger,0,-2.0,1
98140,ADQ017,AEQ079,0.021223186933295595,Music,Folk 1,Folk 1,Folk,Stranger,0,-2.0,1
98142,ADQ019,AEQ079,0.026995855809806065,Music,Folk 1,Folk 1,Folk,Stranger,0,3.0,1
98143,ADQ020,AEQ079,-0.024820985795120303,Music,Folk 1,Folk 1,Folk,Stranger,0,-2.0,1
98160,ADQ039,AEQ079,0.0013816945744159204,Music,Folk 1,Folk 1,Folk,Stranger,0,3.0,1
98166,ADQ045,AEQ079,0.028771272589730834,Music,Folk 1,Folk 1,Folk,Stranger,0,3.0,1
98179,ADQ059,AEQ079,-0.019485006435876365,Music,Folk 1,Folk 1,Folk,Stranger,0,3.0,1
98183,ADQ063,AEQ079,0.00414930070118434,Music,Folk 1,Folk 1,Folk,Stranger,0,3.0,1
98188,ADR070,AEQ079,-0.0172433196644107,Music,Folk 1,Folk 1,Folk,Stranger,0,2.0,1
98201,ADQ001,AEQ080,0.11334946020640428,Music,Folk 1,Folk 1,Folk,Stranger,0,3.0,1
98205,ADQ005,AEQ080,0.053235907212752155,Music,Folk 1,Folk 1,Folk,Stranger,0,3.0,1
98206,ADQ006,AEQ080,0.036971118290265025,Music,Folk 1,Folk 1,Folk,Stranger,0,3.0,1
98214,ADQ014,AEQ080,0.09537169797939896,Music,Folk 1,Folk 1,Folk,Stranger,0,4.0,0
98215,ADQ015,AEQ080,-0.01129720519175079,Music,Folk 1,Folk 1,Folk,Stranger,0,4.0,0
98216,ADQ016,AEQ080,0.06716924685790003,Music,Folk 1,Folk 1,Folk,Stranger,0,3.0,1
98222,ADQ023,AEQ080,-0.051928315151513034,Music,Folk 1,Folk 1,Folk,Stranger,0,3.0,1
98224,ADQ025,AEQ080,0.03888846394322178,Music,Folk 1,Folk 1,Folk,Stranger,0,4.0,0
98228,ADQ029,AEQ080,-0.00536310944937449,Music,Folk 1,Folk 1,Folk,Stranger,0,4.0,0
98232,ADQ034,AEQ080,0.05049778212479822,Music,Folk 1,Folk 1,Folk,Stranger,0,4.0,0
98233,ADQ035,AEQ080,-0.024348414612225068,Music,Folk 1,Folk 1,Folk,Stranger,0,-2.0,1
98235,ADQ037,AEQ080,0.04354291347761614,Music,Folk 1,Folk 1,Folk,Stranger,0,3.0,1
98240,ADQ042,AEQ080,0.03612042766059762,Music,Folk 1,Folk 1,Folk,Stranger,0,4.0,0
98249,ADQ051,AEQ080,0.05555095059103145,Music,Folk 1,Folk 1,Folk,Stranger,0,2.0,1
98250,ADQ052,AEQ080,0.02256307631778973,Music,Folk 1,Folk 1,Folk,Stranger,0,-2.0,1
98251,ADQ053,AEQ080,0.038770774263595875,Music,Folk 1,Folk 1,Folk,Stranger,0,3.0,1
98252,ADQ054,AEQ080,0.0052343381754220465,Music,Folk 1,Folk 1,Folk,Stranger,0,4.0,0
98263,ADR068,AEQ080,0.06965096414081638,Music,Folk 1,Folk 1,Folk,Stranger,0,-2.0,1
98281,ADQ004,AEQ081,0.034861521722972695,Music,Folk 1,Folk 1,Folk,Stranger,0,3.0,1
98283,ADQ006,AEQ081,0.0397452443876958,Music,Folk 1,Folk 1,Folk,Stranger,0,-2.0,1
98284,ADQ007,AEQ081,0.13965535837921428,Music,Folk 1,Folk 1,Folk,Stranger,0,4.0,0
98288,ADQ011,AEQ081,0.02286512681179019,Music,Folk 1,Folk 1,Folk,Stranger,0,4.0,0
98293,ADQ016,AEQ081,0.022163969034834315,Music,Folk 1,Folk 1,Folk,Stranger,0,3.0,1
98299,ADQ023,AEQ081,-0.006296210780331968,Music,Folk 1,Folk 1,Folk,Stranger,0,3.0,1
98301,ADQ025,AEQ081,0.10316571796857359,Music,Folk 1,Folk 1,Folk,Stranger,0,4.0,0
98303,ADQ027,AEQ081,0.12769290527082627,Music,Folk 1,Folk 1,Folk,Stranger,0,4.0,0
98307,ADQ031,AEQ081,-0.0070076722352268896,Music,Folk 1,Folk 1,Folk,Stranger,0,3.0,1
98309,ADQ034,AEQ081,0.03156461295947291,Music,Folk 1,Folk 1,Folk,Stranger,0,4.0,0
98310,ADQ035,AEQ081,0.03490344927347726,Music,Folk 1,Folk 1,Folk,Stranger,0,3.0,1
98312,ADQ037,AEQ081,0.00738032634793733,Music,Folk 1,Folk 1,Folk,Stranger,0,2.0,1
98317,ADQ042,AEQ081,0.0400034711675842,Music,Folk 1,Folk 1,Folk,Stranger,0,4.0,0
98322,ADQ047,AEQ081,0.024748817996486407,Music,Folk 1,Folk 1,Folk,Stranger,0,3.0,1
98327,ADQ052,AEQ081,0.02445405196229961,Music,Folk 1,Folk 1,Folk,Stranger,0,3.0,1
98328,ADQ053,AEQ081,0.0993289923828897,Music,Folk 1,Folk 1,Folk,Stranger,0,2.0,1
98335,ADQ061,AEQ081,0.05674362810265837,Music,Folk 1,Folk 1,Folk,Stranger,0,3.0,1
98341,ADR069,AEQ081,0.03989678480146071,Music,Folk 1,Folk 1,Folk,Stranger,0,2.0,1
98345,AEQ080,AEQ081,0.09916039941517273,Music,Folk 1,Folk 1,Folk,Stranger,0,3.0,1
98358,ADQ004,AEQ082,-0.007973899838577962,Music,Folk 1,Folk 1,Folk,Stranger,0,3.0,1
98360,ADQ006,AEQ082,0.04057016763282266,Music,Folk 1,Folk 1,Folk,Stranger,0,-2.0,1
98368,ADQ014,AEQ082,0.004540729119667595,Music,Folk 1,Folk 1,Folk,Stranger,0,4.0,0
98375,ADQ022,AEQ082,-0.04457779239715461,Music,Folk 1,Folk 1,Folk,Stranger,0,4.0,0
98376,ADQ023,AEQ082,-0.014001766186818162,Music,Folk 1,Folk 1,Folk,Stranger,0,3.0,1
98382,ADQ029,AEQ082,0.008202013243935035,Music,Folk 1,Folk 1,Folk,Stranger,0,4.0,0
98384,ADQ031,AEQ082,-0.046336511268007426,Music,Folk 1,Folk 1,Folk,Stranger,0,3.0,1
98389,ADQ037,AEQ082,-0.03740992306338491,Music,Folk 1,Folk 1,Folk,Stranger,0,2.0,1
98400,ADQ048,AEQ082,0.021366359644777982,Music,Folk 1,Folk 1,Folk,Stranger,0,3.0,1
98404,ADQ052,AEQ082,-0.007974444470349708,Music,Folk 1,Folk 1,Folk,Stranger,0,3.0,1
98405,ADQ053,AEQ082,-0.057048201233028624,Music,Folk 1,Folk 1,Folk,Stranger,0,3.0,1
98412,ADQ061,AEQ082,0.02619401591133294,Music,Folk 1,Folk 1,Folk,Stranger,0,3.0,1
98415,ADQ064,AEQ082,0.033662754286901735,Music,Folk 1,Folk 1,Folk,Stranger,0,4.0,0
98416,ADR067,AEQ082,0.021655424142713566,Music,Folk 1,Folk 1,Folk,Stranger,0,3.0,1
98418,ADR069,AEQ082,0.006606564868426385,Music,Folk 1,Folk 1,Folk,Stranger,0,2.0,1
98423,AEQ081,AEQ082,0.06668769706963511,Music,Folk 1,Folk 1,Folk,Family_Partner,1,1.0,1
98432,ADQ001,AEQ083,0.12529587393627514,Music,Folk 1,Folk 1,Folk,Stranger,0,3.0,1
98437,ADQ006,AEQ083,0.05668871357065671,Music,Folk 1,Folk 1,Folk,Stranger,0,3.0,1
98438,ADQ007,AEQ083,0.1470901893014573,Music,Folk 1,Folk 1,Folk,Stranger,0,4.0,0
98442,ADQ011,AEQ083,0.03181942739475786,Music,Folk 1,Folk 1,Folk,Stranger,0,4.0,0
98447,ADQ016,AEQ083,0.06262080137533584,Music,Folk 1,Folk 1,Folk,Stranger,0,3.0,1
98453,ADQ023,AEQ083,-0.013667948323698161,Music,Folk 1,Folk 1,Folk,Stranger,0,-2.0,1
98457,ADQ027,AEQ083,0.2172766031463497,Music,Folk 1,Folk 1,Folk,Stranger,0,4.0,0
98459,ADQ029,AEQ083,0.0037311345041540355,Music,Folk 1,Folk 1,Folk,Stranger,0,4.0,0
98461,ADQ031,AEQ083,-0.006331814625611666,Music,Folk 1,Folk 1,Folk,Stranger,0,3.0,1
98464,ADQ035,AEQ083,0.035154465249343764,Music,Folk 1,Folk 1,Folk,Stranger,0,-2.0,1
98466,ADQ037,AEQ083,0.08121477373483571,Music,Folk 1,Folk 1,Folk,Stranger,0,3.0,1
98471,ADQ042,AEQ083,0.05116337116070176,Music,Folk 1,Folk 1,Folk,Stranger,0,4.0,0
98478,ADQ049,AEQ083,0.15250451400146858,Music,Folk 1,Folk 1,Folk,Stranger,0,4.0,0
98480,ADQ051,AEQ083,0.1605478017315412,Music,Folk 1,Folk 1,Folk,Stranger,0,3.0,1
98481,ADQ052,AEQ083,0.07954880423670056,Music,Folk 1,Folk 1,Folk,Stranger,0,-2.0,1
98482,ADQ053,AEQ083,0.16488465799590343,Music,Folk 1,Folk 1,Folk,Stranger,0,3.0,1
98483,ADQ054,AEQ083,0.10514082517303223,Music,Folk 1,Folk 1,Folk,Stranger,0,4.0,0
98494,ADR068,AEQ083,0.050546445807503074,Music,Folk 1,Folk 1,Folk,Stranger,0,3.0,1
98495,ADR069,AEQ083,0.005084319051527907,Music,Folk 1,Folk 1,Folk,Stranger,0,3.0,1
98499,AEQ080,AEQ083,0.08892180833110741,Music,Folk 1,Folk 1,Folk,Family_Partner,1,1.0,1
98500,AEQ081,AEQ083,0.1831136998347146,Music,Folk 1,Folk 1,Folk,Stranger,0,2.0,1
98501,AEQ082,AEQ083,0.011049482482283579,Music,Folk 1,Folk 1,Folk,Stranger,0,3.0,1
98511,ADQ003,AEQ085,-0.0021205552987432503,Music,Folk 1,Folk 1,Folk,Stranger,0,4.0,0
98519,ADQ011,AEQ085,-0.042751016838649084,Music,Folk 1,Folk 1,Folk,Stranger,0,4.0,0
98523,ADQ015,AEQ085,-0.045474601381347596,Music,Folk 1,Folk 1,Folk,Stranger,0,4.0,0
98525,ADQ017,AEQ085,0.011514088384120337,Music,Folk 1,Folk 1,Folk,Stranger,0,4.0,0
98526,ADQ018,AEQ085,-0.002218924240160491,Music,Folk 1,Folk 1,Folk,Stranger,0,4.0,0
98537,ADQ030,AEQ085,0.05366561451742724,Music,Folk 1,Folk 1,Folk,Stranger,0,4.0,0
98542,ADQ036,AEQ085,-0.028171046162061678,Music,Folk 1,Folk 1,Folk,Stranger,0,4.0,0
98545,ADQ039,AEQ085,0.002539871673615087,Music,Folk 1,Folk 1,Folk,Stranger,0,4.0,0
98549,ADQ043,AEQ085,0.015488261896658667,Music,Folk 1,Folk 1,Folk,Stranger,0,4.0,0
98562,ADQ056,AEQ085,0.01089755945122553,Music,Folk 1,Folk 1,Folk,Stranger,0,4.0,0
98563,ADQ057,AEQ085,0.0591428345724476,Music,Folk 1,Folk 1,Folk,Stranger,0,4.0,0
98564,ADQ059,AEQ085,-0.010485088855812641,Music,Folk 1,Folk 1,Folk,Stranger,0,4.0,0
98568,ADQ063,AEQ085,0.012923630728943473,Music,Folk 1,Folk 1,Folk,Stranger,0,4.0,0
98570,ADR067,AEQ085,0.013137697615843335,Music,Folk 1,Folk 1,Folk,Stranger,0,4.0,0
98574,ADR071,AEQ085,-0.015398000972779165,Music,Folk 1,Folk 1,Folk,Stranger,0,4.0,0
98582,AEQ087,AEQ085,-0.0197178664155995,Music,Folk 1,Folk 1,Folk,Stranger,0,4.0,0
98583,AEQ088,AEQ085,0.028663909811585998,Music,Folk 1,Folk 1,Folk,Stranger,0,4.0,0
98589,ADQ004,AEQ086,-0.00772080466000789,Music,Folk 1,Folk 1,Folk,Stranger,0,4.0,0
98593,ADQ008,AEQ086,0.004276378604089411,Music,Folk 1,Folk 1,Folk,Stranger,0,3.0,1
98599,ADQ014,AEQ086,-0.07376223302824347,Music,Folk 1,Folk 1,Folk,Stranger,0,4.0,0
98603,ADQ018,AEQ086,-0.05003475805331405,Music,Folk 1,Folk 1,Folk,Stranger,0,4.0,0
98606,ADQ022,AEQ086,-0.021965037420980403,Music,Folk 1,Folk 1,Folk,Stranger,0,4.0,0
98608,ADQ024,AEQ086,-0.06649712585258857,Music,Folk 1,Folk 1,Folk,Stranger,0,3.0,1
98610,ADQ026,AEQ086,-0.06392683857830274,Music,Folk 1,Folk 1,Folk,Stranger,0,2.0,1
98612,ADQ028,AEQ086,-0.00013850567599608385,Music,Folk 1,Folk 1,Folk,Stranger,0,4.0,0
98621,ADQ038,AEQ086,-0.06215347846863208,Music,Folk 1,Folk 1,Folk,Friend,1,3.0,1
98624,ADQ041,AEQ086,-0.06969196891892707,Music,Folk 1,Folk 1,Folk,Stranger,0,1.0,1
98626,ADQ043,AEQ086,-0.05471348316184096,Music,Folk 1,Folk 1,Folk,Stranger,0,4.0,0
98632,ADQ049,AEQ086,-0.050189441056201226,Music,Folk 1,Folk 1,Folk,Stranger,0,4.0,0
98633,ADQ050,AEQ086,-0.05591113325240531,Music,Folk 1,Folk 1,Folk,Stranger,0,4.0,0
98637,ADQ054,AEQ086,-0.04911294619775278,Music,Folk 1,Folk 1,Folk,Stranger,0,4.0,0
98638,ADQ055,AEQ086,-0.06326588985767537,Music,Folk 1,Folk 1,Folk,Stranger,0,4.0,0
98653,AEQ080,AEQ086,-0.005286340029888907,Music,Folk 1,Folk 1,Folk,Stranger,0,4.0,0
98654,AEQ081,AEQ086,-0.10717381094612352,Music,Folk 1,Folk 1,Folk,Stranger,0,4.0,0
98656,AEQ083,AEQ086,-0.08354804942000262,Music,Folk 1,Folk 1,Folk,Stranger,0,4.0,0
98661,AEQ089,AEQ086,-0.024001047852169763,Music,Folk 1,Folk 1,Folk,Stranger,0,4.0,0
98664,ADQ002,AEQ087,-0.016692664577599683,Music,Folk 1,Folk 1,Folk,Friend,1,1.0,1
98671,ADQ009,AEQ087,0.0035704545304629798,Music,Folk 1,Folk 1,Folk,Stranger,0,2.0,1
98674,ADQ012,AEQ087,0.017991901397867202,Music,Folk 1,Folk 1,Folk,Stranger,0,-2.0,1
98679,ADQ017,AEQ087,-0.021020892443977493,Music,Folk 1,Folk 1,Folk,Stranger,0,3.0,1
98681,ADQ019,AEQ087,0.02922230499885883,Music,Folk 1,Folk 1,Folk,Stranger,0,2.0,1
98699,ADQ039,AEQ087,-0.009196471191851201,Music,Folk 1,Folk 1,Folk,Stranger,0,3.0,1
98705,ADQ045,AEQ087,0.026421685397926043,Music,Folk 1,Folk 1,Folk,Stranger,0,3.0,1
98708,ADQ048,AEQ087,0.06560230165385934,Music,Folk 1,Folk 1,Folk,Stranger,0,3.0,1
98715,ADQ055,AEQ087,0.0390173833533502,Music,Folk 1,Folk 1,Folk,Stranger,0,4.0,0
98718,ADQ059,AEQ087,-0.0031588638929341043,Music,Folk 1,Folk 1,Folk,Stranger,0,-2.0,1
98720,ADQ061,AEQ087,0.036030717439953966,Music,Folk 1,Folk 1,Folk,Friend,1,1.0,1
98721,ADQ062,AEQ087,0.031149130860502982,Music,Folk 1,Folk 1,Folk,Stranger,0,3.0,1
98724,ADR067,AEQ087,-0.0056965621549040545,Music,Folk 1,Folk 1,Folk,Stranger,0,2.0,1
98729,AEQ079,AEQ087,0.02460376296340766,Music,Folk 1,Folk 1,Folk,Stranger,0,3.0,1
98732,AEQ082,AEQ087,-0.027185770312780484,Music,Folk 1,Folk 1,Folk,Stranger,0,3.0,1
98742,ADQ003,AEQ088,-0.006696120841547734,Music,Folk 1,Folk 1,Folk,Stranger,0,3.0,1
98749,ADQ010,AEQ088,0.0316218134030915,Music,Folk 1,Folk 1,Folk,Stranger,0,3.0,1
98757,ADQ018,AEQ088,-0.014371709476182904,Music,Folk 1,Folk 1,Folk,Stranger,0,3.0,1
98768,ADQ030,AEQ088,0.023217538110022695,Music,Folk 1,Folk 1,Folk,Friend,1,1.0,1
98770,ADQ033,AEQ088,0.004460695011186222,Music,Folk 1,Folk 1,Folk,Friend,1,3.0,1
98783,ADQ046,AEQ088,0.00037915198079449764,Music,Folk 1,Folk 1,Folk,Stranger,0,3.0,1
98787,ADQ050,AEQ088,-0.005267557238511412,Music,Folk 1,Folk 1,Folk,Stranger,0,3.0,1
98793,ADQ056,AEQ088,0.025548482803635985,Music,Folk 1,Folk 1,Folk,Stranger,0,-2.0,1
98805,ADR071,AEQ088,-0.010168561168578678,Music,Folk 1,Folk 1,Folk,Stranger,0,-2.0,1
98821,ADQ005,AEQ089,0.018183200331814725,Music,Folk 1,Folk 1,Folk,Stranger,0,3.0,1
98823,ADQ007,AEQ089,-0.01798477112680769,Music,Folk 1,Folk 1,Folk,Stranger,0,4.0,0
98832,ADQ016,AEQ089,0.09344307499443166,Music,Folk 1,Folk 1,Folk,Stranger,0,3.0,1
98842,ADQ027,AEQ089,0.004377917455604225,Music,Folk 1,Folk 1,Folk,Stranger,0,4.0,0
98848,ADQ034,AEQ089,-0.0007802703821483374,Music,Folk 1,Folk 1,Folk,Stranger,0,4.0,0
98849,ADQ035,AEQ089,-0.018773272998059195,Music,Folk 1,Folk 1,Folk,Stranger,0,-2.0,1
98856,ADQ042,AEQ089,0.050498934990337085,Music,Folk 1,Folk 1,Folk,Stranger,0,4.0,0
98865,ADQ051,AEQ089,-0.011363836648433575,Music,Folk 1,Folk 1,Folk,Stranger,0,2.0,1
98866,ADQ052,AEQ089,-0.026343024571397505,Music,Folk 1,Folk 1,Folk,Stranger,0,3.0,1
98867,ADQ053,AEQ089,0.010492907201562103,Music,Folk 1,Folk 1,Folk,Stranger,0,3.0,1
98879,ADR068,AEQ089,0.004247009518309804,Music,Folk 1,Folk 1,Folk,Stranger,0,-2.0,1
98884,AEQ080,AEQ089,0.017253556745227584,Music,Folk 1,Folk 1,Folk,Family_ParentChild,1,1.0,1
98887,AEQ083,AEQ089,0.04898936941757226,Music,Folk 1,Folk 1,Folk,Family_ParentChild,1,3.0,1
98895,ADQ002,AER090,-0.011339739841788115,Music,Folk 1,Folk 1,Folk,Stranger,0,1.0,1
98902,ADQ009,AER090,0.03312657903905742,Music,Folk 1,Folk 1,Folk,Stranger,0,2.0,1
98905,ADQ012,AER090,-0.02245496835869354,Music,Folk 1,Folk 1,Folk,Stranger,0,-2.0,1
98910,ADQ017,AER090,0.005568832221640755,Music,Folk 1,Folk 1,Folk,Stranger,0,-2.0,1
98911,ADQ018,AER090,-0.031814259809446244,Music,Folk 1,Folk 1,Folk,Stranger,0,4.0,0
98912,ADQ019,AER090,-0.030054994877746422,Music,Folk 1,Folk 1,Folk,Stranger,0,2.0,1
98913,ADQ020,AER090,-0.012710167698413788,Music,Folk 1,Folk 1,Folk,Stranger,0,3.0,1
98930,ADQ039,AER090,-0.013472218970321541,Music,Folk 1,Folk 1,Folk,Stranger,0,3.0,1
98936,ADQ045,AER090,0.06324504007916465,Music,Folk 1,Folk 1,Folk,Stranger,0,3.0,1
98949,ADQ059,AER090,0.02835145528262746,Music,Folk 1,Folk 1,Folk,Stranger,0,-2.0,1
98951,ADQ061,AER090,-0.014880401841670372,Music,Folk 1,Folk 1,Folk,Stranger,0,3.0,1
98952,ADQ062,AER090,0.05188353874113724,Music,Folk 1,Folk 1,Folk,Stranger,0,3.0,1
